code,n_employed,n_with_work_trip,share_work_trip,share_no_work_trip,srv_n_persons,srv_share_work_trip,srv_share_home_office_day,srv_share_neither,delta_work_trip_pp
03101,123903,82954,0.6695075986860689,0.3304924013139311,2268,0.6275275302,0.1781074898,0.19436498,4.198006848606894
03102,45605,33699,0.7389321346343602,0.26106786536563975,663,0.7138834791,0.05934990208,0.2267666188,2.50486555343602
03103,53805,37053,0.6886534708670198,0.3113465291329802,0,,,,
03151,87384,56749,0.6494209466263847,0.3505790533736153,1521,0.6441429156,0.1787013602,0.1771557242,0.5278031026384689
03153,58766,40715,0.6928325902732873,0.30716740972671275,935,0.6923515291,0.07836139891,0.229287072,0.04810611732872783
03154,42037,27624,0.6571353807360183,0.3428646192639817,754,0.6670583375,0.1211166383,0.2118250242,-0.9922956763981694
03157,65712,41824,0.6364743121499878,0.36352568785001216,1067,0.6118816927,0.1469785561,0.2411397512,2.4592619449987807
03158,58545,40292,0.688222734648561,0.311777265351439,808,0.6603275151,0.1501351788,0.1895373061,2.7895219548561
zgb,535757,360910,0.6736449547089446,0.3263550452910554,8016,0.6511223931,0.1417722931,0.2071053138,2.2522561608944613
