# Per-source-Kreis one-seat-to-ZGB PT entry stops (rail+bus), EPSG:25832. Generated by scripts/extract_incommuter_pt_entry_stops.py from the cordon transit schedule.
source_ars5,stop_id,x,y
03254,317274.link:622611,577712.8475881967,5772162.03383456
03254,317451.link:359243,580379.2394105792,5769611.7800136
03254,320249.link:403764,568939.8221810116,5782149.670014128
03254,324950.link:271836,565095.5234419549,5779188.73960507
03254,327110.link:494335,578652.0163474819,5772363.135036876
03254,327617.link:259435,565387.2629706301,5779665.351040494
03254,329991.link:358958,574988.5291987893,5767873.119142115
03254,337056.link:846947,577451.5017714747,5767951.637039044
03254,341075.link:159937,565993.7211047484,5776993.5724053485
03254,343010.link:359257,580068.1035448606,5769161.776644157
03254,343990.link:264545,578053.6217676034,5766164.640458571
03254,343990.link:610779,578053.6217676034,5766164.640458571
03254,355479.link:717910,576838.3143192509,5786757.5517850965
03254,355479.link:770506,576838.3143192509,5786757.5517850965
03254,355479.link:770507,576838.3143192509,5786757.5517850965
03254,357960.link:96093,572951.6833853994,5785266.343624517
03254,362904.link:844779,578570.336948554,5764309.839628262
03254,372693.link:630210,580628.9345230474,5784892.759294354
03254,37285.link:361638,565379.7295165546,5778139.020982045
03254,373761.link:844780,578577.1081203016,5764306.942693557
03254,382331.link:128067,569496.4461610905,5779423.40617012
03254,391316.link:731174,573029.9908025499,5785118.42768353
03254,394152.link:272976,575713.9563763189,5773475.606134928
03254,401244.link:346476,565222.8066874244,5779332.2435262315
03254,401244.link:346477,565222.8066874244,5779332.2435262315
03254,401244.link:631628,565222.8066874244,5779332.2435262315
03254,401244.link:631629,565222.8066874244,5779332.2435262315
03254,401323.link:421296,574927.2618694531,5782334.663524798
03254,403347.link:397998,571059.1639734884,5784277.671661261
03254,404440.link:930033,579692.4646647233,5768848.37425331
03254,407308.link:494335,578692.3968582111,5772339.966910355
03254,407308.link:494336,578692.3968582111,5772339.966910355
03254,409619.link:590861,569360.6930554418,5773606.065795917
03254,419880.link:493663,567662.5973830689,5780907.957758418
03254,422578.link:797211,568021.2249721314,5774005.604719686
03254,422810.link:195106,565509.6515434083,5778493.702332316
03254,422960.link:590860,569398.1992396188,5773608.14660296
03254,42339.link:150086,578404.9666150451,5762474.359469078
03254,42339.link:341275,578404.9666150451,5762474.359469078
03254,42339.link:341276,578404.9666150451,5762474.359469078
03254,42532.link:558983,577539.5531987342,5761730.626054035
03254,42532.link:901111,577539.5531987342,5761730.626054035
03254,43002.link:481718,578250.2013836592,5770282.381296871
03254,43002.link:856820,578250.2013836592,5770282.381296871
03254,433395.link:920223,565076.4284186893,5778249.947700061
03254,434760.link:645993,572883.0616404847,5780077.6114865085
03254,442839.link:607348,578375.4217709161,5770344.091045572
03254,448269.link:548403,576680.204945246,5783611.670363864
03254,448269.link:697225,576680.204945246,5783611.670363864
03254,448269.link:816873,576680.204945246,5783611.670363864
03254,451939.link:851555,581862.2305030795,5783978.9236715445
03254,451939.link:851556,581862.2305030795,5783978.9236715445
03254,45204.link:pt_45204,577912.1421228219,5767210.137586229
03254,455440.link:184382,578882.6556404517,5763698.469520937
03254,457670.link:651221,576563.6659852101,5759526.615733802
03254,457670.link:890597,576563.6659852101,5759526.615733802
03254,457934.link:650149,578483.2820129883,5758901.961535225
03254,457934.link:650150,578483.2820129883,5758901.961535225
03254,458290.link:101703,566722.9864053996,5779002.332157481
03254,458295.link:98953,566690.4904611084,5778997.000724411
03254,458663.link:86119,576880.2164573993,5773304.607642303
03254,459065.link:451149,565736.9303407775,5778134.393981746
03254,45963.link:343700,575541.8261036159,5784367.355436856
03254,463183.link:645994,572874.7982772563,5780095.289339394
03254,463863.link:11808,578346.1055556389,5772427.279820808
03254,463863.link:11809,578346.1055556389,5772427.279820808
03254,464342.link:272977,575767.4425186341,5773476.420953785
03254,468465.link:717909,576847.7802118259,5786781.505919766
03254,469726.link:580033,570685.7920207038,5783121.614710501
03254,470832.link:731155,565098.7374886821,5779173.207994253
03254,471304.link:651220,576565.9656456143,5759533.436846794
03254,471304.link:651221,576565.9656456143,5759533.436846794
03254,481045.link:920220,565146.201498329,5778230.950734427
03254,488129.link:846546,580074.8468201003,5762104.954982149
03254,488749.link:183728,569875.3390091178,5772398.9499449385
03254,488749.link:183729,569875.3390091178,5772398.9499449385
03254,493077.link:667108,578326.8447742875,5783986.745334724
03254,493077.link:667109,578326.8447742875,5783986.745334724
03254,514085.link:345755,579216.441544337,5785764.639101641
03254,514085.link:345758,579216.441544337,5785764.639101641
03254,515419.link:28066,579996.8390117539,5759928.738030979
03254,515943.link:426580,571179.867141853,5772935.841926997
03254,518969.link:619283,577737.0331204555,5762792.302793399
03254,521444.link:97550,570761.8833919631,5773121.214099995
03254,524544.link:546229,573193.1703181012,5772829.351043383
03254,526034.link:30759,577262.1009729949,5768207.452360175
03254,526034.link:30760,577262.1009729949,5768207.452360175
03254,541818.link:328077,579252.8926020766,5773512.070271045
03254,542499.link:481838,577021.3329860416,5772614.617652075
03254,542499.link:718026,577021.3329860416,5772614.617652075
03254,55014.link:240478,579000.836012597,5763673.196125476
03254,552985.link:506511,573142.1074403282,5781636.970197596
03254,563666.link:397997,571067.9432604577,5784266.005610559
03254,568030.link:731217,565121.9916809296,5779184.192256643
03254,568358.link:440850,567083.3463432135,5780126.0645981645
03254,570688.link:184383,578881.9325268845,5763705.132820479
03254,571222.link:513391,565905.2895236147,5779714.69910373
03254,572027.link:418792,566581.5616551428,5776394.70790834
03254,576490.link:546230,573170.4683594324,5772826.458335473
03254,579205.link:548398,575831.3536057333,5784626.535645952
03254,586412.link:426581,571174.1920118211,5772944.660142257
03254,589884.link:682599,566700.3020819353,5778312.661194985
03254,589884.link:682600,566700.3020819353,5778312.661194985
03254,591069.link:856327,578153.2646520515,5769789.928074937
03254,592567.link:300488,570668.1079544711,5786167.026131152
03254,59296.link:412282,579116.1571254655,5772048.324552214
03254,59296.link:412283,579116.1571254655,5772048.324552214
03254,598587.link:543991,565359.4064981523,5778284.479309643
03254,603240.link:856326,578135.4462305438,5769745.928559658
03254,60375.link:440851,567042.5774734444,5780095.700544416
03254,606577.link:555672,579405.2032321489,5773685.933227507
03254,606577.link:555673,579405.2032321489,5773685.933227507
03254,608563.link:846545,580065.5677562658,5762105.584813395
03254,612690.link:731245,565063.3539776054,5779153.276747324
03254,619458.link:683451,566894.494158652,5775894.7658664575
03254,621981.link:760934,575787.8828897943,5770114.898374884
03254,627379.link:735183,569484.4251341848,5779402.435311543
03254,628615.link:936269,579863.0990137054,5758566.95651102
03254,633034.link:548397,575835.5154054932,5784635.944158112
03254,63379.link:87606,565132.3717863776,5779143.947912647
03254,642609.link:328089,579679.6859403849,5773642.822089612
03254,642609.link:328090,579679.6859403849,5773642.822089612
03254,649838.link:292264,565080.7363581609,5779142.491794658
03254,649838.link:731201,565080.7363581609,5779142.491794658
03254,663894.link:936268,579863.2448033325,5758557.8367320765
03254,665556.link:439098,575354.9070912591,5757717.334267162
03254,667664.link:683438,567353.747154728,5774499.994492764
03254,669000.link:391990,570690.7518935077,5784019.875540258
03254,670776.link:345756,579210.9222436805,5785763.660816175
03254,670776.link:345758,579210.9222436805,5785763.660816175
03254,676574.link:580034,570675.3789957192,5783075.188434411
03254,676840.link:731201,565107.9021863198,5779131.724006413
03254,678486.link:403761,568923.4012477947,5782224.197408411
03254,684679.link:611342,576594.6154856005,5765824.621426764
03254,686217.link:849266,580962.5014222988,5775618.188513029
03254,686217.link:849267,580962.5014222988,5775618.188513029
03254,687265.link:630253,580249.7818376381,5784992.2899268335
03254,73317.link:797906,574653.9755462043,5780370.823506231
03254,77265.link:725885,567560.4156890879,5780918.134062271
03254,79959.link:856716,579492.0617903295,5771212.397643222
03254,79959.link:856717,579492.0617903295,5771212.397643222
03254,80863.link:418194,566738.0531300958,5779937.19052273
03254,81938.link:797907,574686.3545704003,5780382.880501643
03254,83270.link:316433,565953.5278486782,5777010.169592355
03254,88157.link:621079,577817.4095843239,5762700.555169907
03254,89948.link:418195,566757.7236810442,5779939.457521993
03254,91426.link:470375,557543.6038053535,5787243.651403954
03254,91426.link:470376,557543.6038053535,5787243.651403954
03254,96473.link:608092,575185.4366887307,5782078.922060952
03254,96528.link:259436,565331.4406611498,5779660.166057015
03254,97202.link:917212,565490.827056048,5778525.380175342
03254,9965.link:182001,578126.1724024785,5758888.576426927
03254,99687.link:pt_99687,577906.4425360136,5767223.731671981
03257,192864.link:805419,519673.9079947938,5800487.156140007
03257,358852.link:467706,526485.1070969572,5803337.459507219
03257,358852.link:467707,526485.1070969572,5803337.459507219
03257,530099.link:168966,508166.63450568327,5795288.827508544
03257,6864.link:288215,503243.873319465,5790809.867923469
03257,6864.link:288216,503243.873319465,5790809.867923469
03257,8962.link:169727,512907.5275131723,5798075.124797374
03257,8962.link:169728,512907.5275131723,5798075.124797374
03351,105954.link:256201,591749.867982236,5836480.223220783
03351,106310.link:124935,591340.2464556347,5835087.259169337
03351,114256.link:236525,589503.765309919,5839946.64079489
03351,13209.link:277030,593122.3317042812,5827386.6103603365
03351,138723.link:187382,593649.2216194111,5827517.071472301
03351,139995.link:257201,592216.5460032708,5827843.9774720045
03351,172231.link:256266,592959.5335173649,5837238.636195719
03351,175136.link:251989,591318.1595140467,5835110.544974034
03351,187432.link:138585,584085.6764630531,5830079.455279824
03351,200966.link:458650,588968.7034249984,5832321.305398312
03351,208346.link:750286,587183.7802158059,5829506.50696438
03351,20873.link:613135,586945.2618412931,5833288.9676819155
03351,212725.link:256238,591665.6113036582,5836550.960386807
03351,215417.link:415555,586912.5113492731,5829837.46027555
03351,215417.link:415556,586912.5113492731,5829837.46027555
03351,226642.link:661735,592751.7670159729,5827394.8049389925
03351,22768.link:615033,584008.7745373175,5830168.141036741
03351,238332.link:124934,591344.0812444219,5835073.97909315
03351,238332.link:pt_238332,591344.0812444219,5835073.97909315
03351,244309.link:256200,591704.069989921,5836458.999041212
03351,255077.link:324408,588257.9595701293,5832692.5876053525
03351,258357.link:878227,593094.8323116271,5834613.080153407
03351,259739.link:256267,592933.7496634036,5837250.161028837
03351,259739.link:256269,592933.7496634036,5837250.161028837
03351,278486.link:124456,591675.9456576731,5834732.280270607
03351,278486.link:251980,591675.9456576731,5834732.280270607
03351,280296.link:161489,588169.3466481495,5836437.467851611
03351,300760.link:511932,583567.680875845,5829405.891242462
03351,304712.link:914226,585526.8722877414,5833078.076695914
03351,309020.link:693911,585363.752550356,5831929.666385647
03351,309020.link:693912,585363.752550356,5831929.666385647
03351,323028.link:252268,593832.9119926896,5828392.926427804
03351,333904.link:324409,588267.6307159871,5832689.3134421315
03351,33762.link:458651,588974.076647071,5832323.628686666
03351,351920.link:714463,589837.1575127896,5834298.266562884
03351,381056.link:572417,593426.648845063,5834631.668235607
03351,381056.link:572418,593426.648845063,5834631.668235607
03351,398268.link:613164,587559.9923939314,5829203.038979625
03351,415086.link:80177,589874.3948545029,5827664.250030456
03351,43365.link:80175,589474.7640717699,5827851.959658615
03351,434258.link:256239,591663.8855457923,5836542.026574406
03351,445896.link:80176,589803.4226951418,5827691.539699574
03351,446273.link:138600,583737.0981581468,5830182.609774947
03351,448412.link:161490,588172.4858224081,5836450.876396186
03351,453865.link:162004,585268.817538315,5833162.233572408
03351,453865.link:162018,585268.817538315,5833162.233572408
03351,476576.link:251958,591022.5910861709,5839928.083380679
03351,482623.link:613136,586957.9940294463,5833296.093019239
03351,488833.link:256218,590909.0059164884,5838109.197824629
03351,495008.link:24197,587678.8945225796,5831968.611856078
03351,496253.link:174108,590703.3819804814,5838236.4345929995
03351,496357.link:914225,585511.1058134098,5833074.017301804
03351,496468.link:278251,592323.9906258193,5827845.116788448
03351,513058.link:252060,586916.3797365585,5833291.790694741
03351,521544.link:256232,590976.502692296,5837627.00562211
03351,540779.link:252061,586896.9524150577,5833272.974805887
03351,547034.link:878228,593087.0326519941,5834610.483312758
03351,549323.link:80174,589507.9078295367,5827829.201459039
03351,555999.link:613165,584779.2696624426,5833248.604408674
03351,555999.link:613166,584779.2696624426,5833248.604408674
03351,568973.link:682237,593479.5547987383,5828543.036438757
03351,581888.link:256210,592125.5862664378,5837628.914954386
03351,584893.link:174107,590787.2346290249,5838232.211662333
03351,591158.link:261428,589923.1542915835,5834562.883011654
03351,591158.link:261429,589923.1542915835,5834562.883011654
03351,591329.link:187381,593665.1731053422,5827526.278579027
03351,596073.link:251956,591012.1794040272,5839935.454778632
03351,597868.link:452765,584857.7750814791,5831338.163174271
03351,616505.link:750287,587170.069358719,5829519.502387335
03351,617517.link:251981,591657.054049743,5834736.598170314
03351,620000.link:256219,590951.6816750201,5838108.659645764
03351,626680.link:452764,584864.112329126,5831347.508080359
03351,640942.link:256211,592150.4660352136,5837614.920967239
03351,648085.link:324393,587276.9774060596,5829529.423203779
03351,659288.link:613208,593404.1952181535,5827644.120110421
03351,670932.link:256229,590967.5844515981,5837662.778078688
03351,673255.link:22508,585243.1435648253,5833198.389894059
03351,68806.link:277029,593144.5380961217,5827391.2617708
03351,77546.link:613161,587548.0124610277,5829213.8391738655
03351,83844.link:251988,591307.1237824416,5835107.334016077
03351,8600.link:714462,589806.6637558768,5834278.567101981
03351,94347.link:24198,587703.6897454727,5831975.1770323375
03351,95584.link:661736,592728.0473589725,5827402.032040583
03351,98261.link:125596,584160.0503044026,5830840.536674678
03351,98261.link:125597,584160.0503044026,5830840.536674678
03351,98261.link:125598,584160.0503044026,5830840.536674678
03358,618001.link:871056,559191.9376814134,5866563.25214636
03358,618001.link:920887,559191.9376814134,5866563.25214636
03360,301116.link:410261,612685.0989291308,5855238.059844268
03360,301116.link:410262,612685.0989291308,5855238.059844268
03360,301116.link:584359,612685.0989291308,5855238.059844268
03360,301116.link:584360,612685.0989291308,5855238.059844268
03360,339115.link:385066,604295.2253962447,5870037.362533667
03360,339115.link:385067,604295.2253962447,5870037.362533667
03360,519379.link:205247,611395.8808688379,5861606.039368459
03360,519379.link:205248,611395.8808688379,5861606.039368459
03360,653721.link:582352,607111.5448453521,5863160.605461568
03360,653721.link:582353,607111.5448453521,5863160.605461568
15003,142388.link:645409,680098.5119125191,5776447.308743612
15003,142388.link:645410,680098.5119125191,5776447.308743612
15003,142388.link:824520,680098.5119125191,5776447.308743612
15003,142388.link:824521,680098.5119125191,5776447.308743612
15003,329059.link:107118,679802.034329762,5778809.160549552
15003,329059.link:107119,679802.034329762,5778809.160549552
15003,329059.link:670678,679802.034329762,5778809.160549552
15003,329059.link:670679,679802.034329762,5778809.160549552
15003,372765.link:130387,680361.3907721818,5771106.079319811
15003,372765.link:130388,680361.3907721818,5771106.079319811
15003,411387.link:778282,680736.496520113,5780883.8049814245
15003,411387.link:778283,680736.496520113,5780883.8049814245
15003,411387.link:778296,680736.496520113,5780883.8049814245
15003,411387.link:778297,680736.496520113,5780883.8049814245
15003,494615.link:283269,679620.5311042996,5778876.966555427
15003,494615.link:833715,679620.5311042996,5778876.966555427
15003,517126.link:749113,683122.4030168446,5780593.835582617
15003,517126.link:749114,683122.4030168446,5780593.835582617
15003,583308.link:813720,681778.2785837316,5782882.332276828
15003,583308.link:813721,681778.2785837316,5782882.332276828
15003,637133.link:645464,680709.5962055752,5775171.573954443
15003,637133.link:645465,680709.5962055752,5775171.573954443
15003,659447.link:159562,677801.0329944484,5777614.11713088
15003,659447.link:159563,677801.0329944484,5777614.11713088
15081,100725.link:635821,645623.2635213577,5833336.0060297595
15081,100725.link:635822,645623.2635213577,5833336.0060297595
15081,11125.link:860396,643238.1731026919,5834473.539629303
15081,125627.link:416504,645848.3643400879,5853800.991794278
15081,129709.link:621209,655203.4084016739,5819792.977159676
15081,134100.link:752523,646150.4406502331,5833104.325303439
15081,134100.link:752524,646150.4406502331,5833104.325303439
15081,144196.link:247529,662159.672525429,5822211.517525983
15081,145392.link:286190,636806.7098276771,5825957.302690083
15081,145392.link:425518,636806.7098276771,5825957.302690083
15081,154276.link:659640,640713.2789380394,5841060.072826466
15081,177037.link:50571,669521.105529201,5822221.563542655
15081,178820.link:339654,641690.7257985285,5827560.12570798
15081,18076.link:13235,645923.3432821592,5857141.792103407
15081,183072.link:889994,640731.3167496125,5847868.561609676
15081,196691.link:339653,641682.7411353495,5827559.560239313
15081,216837.link:719486,644316.7870023432,5839007.501826031
15081,216837.link:719487,644316.7870023432,5839007.501826031
15081,235480.link:176048,641296.037540067,5839081.619531559
15081,237308.link:388238,645173.6601121104,5858698.064930933
15081,237308.link:388239,645173.6601121104,5858698.064930933
15081,247138.link:204685,634408.6467505777,5825457.488209248
15081,266918.link:828071,646006.2959613595,5854913.808482996
15081,276292.link:496175,638928.9955466968,5844629.866759516
15081,278412.link:784752,640612.1568385342,5825464.227806626
15081,280002.link:927964,626305.0825464715,5846157.333781679
15081,283142.link:796348,640349.4359505943,5846846.804328263
15081,286446.link:608520,642181.5740235373,5828014.387563105
15081,293614.link:797053,646893.9368717889,5856225.832119808
15081,305877.link:935656,638046.2963406858,5841676.99063152
15081,306972.link:492036,642354.6963513908,5850490.238548543
15081,308345.link:192500,645495.5288045509,5858635.156797862
15081,313147.link:215135,621385.0181354358,5843846.097185604
15081,320568.link:797052,645875.4699964928,5857254.227530635
15081,321741.link:66870,638632.0142373258,5831103.159045544
15081,321741.link:66871,638632.0142373258,5831103.159045544
15081,328273.link:304373,645585.4861998847,5858008.024340872
15081,337645.link:119681,639895.6103874729,5826960.438443793
15081,341829.link:796349,640352.4725745539,5846846.892104784
15081,347696.link:215134,621379.9737210582,5843845.192156111
15081,350891.link:90235,642669.4792220439,5837776.484376786
15081,353958.link:625769,669429.8285845482,5822229.53706739
15081,356350.link:416503,645852.296107795,5853818.253095309
15081,362085.link:288434,638046.3493522049,5841691.79597786
15081,362085.link:935661,638046.3493522049,5841691.79597786
15081,369022.link:119680,639892.4799526628,5826958.456628294
15081,370392.link:425498,637418.4719753652,5826065.95289578
15081,370392.link:425499,637418.4719753652,5826065.95289578
15081,378816.link:151638,641738.9695227419,5849775.3872501
15081,384528.link:744797,646704.9826870547,5855322.313727466
15081,403299.link:889989,640717.3207524087,5847913.459438952
15081,404805.link:198648,638986.0109550413,5844516.849434105
15081,404805.link:586723,638986.0109550413,5844516.849434105
15081,40512.link:198847,637309.5332863026,5829884.8350063
15081,407968.link:608521,642171.5525059181,5828002.297191865
15081,423109.link:284868,636668.7769273872,5828603.898699915
15081,423109.link:284869,636668.7769273872,5828603.898699915
15081,430042.link:176049,641298.9906195955,5839098.735670097
15081,431407.link:914466,644709.2881531774,5839801.688619713
15081,431407.link:914467,644709.2881531774,5839801.688619713
15081,434495.link:181207,640845.1081131257,5832700.351699324
15081,44427.link:300544,645941.2685180646,5852458.404055695
15081,44427.link:300545,645941.2685180646,5852458.404055695
15081,45052.link:914472,641527.9597503188,5841802.995945557
15081,453213.link:562373,634071.7675540693,5825246.563412967
15081,455276.link:784753,640633.1358542114,5825465.94425724
15081,455535.link:828072,646005.2863390817,5854920.4571308475
15081,461381.link:562374,634060.765322954,5825244.592246706
15081,470171.link:247517,662147.1253988692,5822262.313553171
15081,477237.link:13178,645604.4475257766,5857962.397879883
15081,487263.link:813476,641150.1189550092,5840996.14714318
15081,492911.link:163606,633306.075244069,5828382.412856346
15081,494299.link:204686,634406.6450417129,5825446.414460257
15081,495604.link:752523,646150.4406502331,5833104.325303439
15081,495604.link:752524,646150.4406502331,5833104.325303439
15081,495604.link:812022,646150.4406502331,5833104.325303439
15081,503396.link:146967,645963.1180733754,5835270.338141952
15081,510793.link:223465,626598.908813902,5846494.422995086
15081,514546.link:146969,645898.150548158,5833278.101621952
15081,51812.link:621208,655227.1945147334,5819792.617646662
15081,532534.link:151637,641724.9818227838,5849780.544181428
15081,535413.link:90234,642674.4405504062,5837803.455706574
15081,556286.link:860501,640833.1581745497,5832668.50645569
15081,558227.link:659641,640715.2575066745,5841054.787193165
15081,561173.link:262228,641177.064119223,5841022.975620454
15081,561173.link:813477,641177.064119223,5841022.975620454
15081,572285.link:284880,638150.1574985916,5829848.444800814
15081,572285.link:284881,638150.1574985916,5829848.444800814
15081,576853.link:65932,645464.7953217849,5814315.975060564
15081,576853.link:65933,645464.7953217849,5814315.975060564
15081,585347.link:425519,636792.7133130276,5825953.349322773
15081,586420.link:144544,646801.9536512739,5855317.460349717
15081,594387.link:641016,631816.6869418026,5826312.139153813
15081,607606.link:449913,649797.0132916094,5817134.554411377
15081,607606.link:449914,649797.0132916094,5817134.554411377
15081,615735.link:300562,642177.7700996376,5850337.335914774
15081,622386.link:914551,643517.1281499165,5837668.485116503
15081,623459.link:641017,631813.6951224526,5826314.952214502
15081,635356.link:660638,645544.483639118,5858300.225605462
15081,641954.link:146968,645891.1450427365,5833281.342773823
15081,649523.link:300519,645825.1620307233,5832130.726049872
15081,649523.link:300520,645825.1620307233,5832130.726049872
15081,657260.link:660637,645515.5398517281,5858343.9934853325
15081,658355.link:163606,633298.1371090261,5828380.192826861
15081,659019.link:146966,645957.1245200946,5835269.268134889
15081,665380.link:319919,647263.5920931678,5833050.20403041
15081,665380.link:812029,647263.5920931678,5833050.20403041
15081,671391.link:352420,626602.9694139744,5846437.099711057
15081,86879.link:417818,631800.2929776087,5826301.457664385
15081,86879.link:417819,631800.2929776087,5826301.457664385
15081,87843.link:860395,643204.2006277011,5834514.394505418
15081,948.link:752523,646150.4406502331,5833104.325303439
15083,102175.link:254236,640018.0203821288,5783847.935781218
15083,104752.link:178727,676630.2558898212,5769634.772327603
15083,104752.link:178728,676630.2558898212,5769634.772327603
15083,105553.link:862140,642669.9635211388,5790191.152319501
15083,105553.link:862141,642669.9635211388,5790191.152319501
15083,109956.link:502816,643044.6812538432,5769978.780993468
15083,114128.link:178704,679178.9561051901,5769705.466467798
15083,114128.link:178705,679178.9561051901,5769705.466467798
15083,121757.link:496676,642251.1103650411,5781700.788550774
15083,123812.link:862141,642702.6964450522,5790186.1977312
15083,123812.link:924881,642702.6964450522,5790186.1977312
15083,127511.link:694371,672445.5343469316,5790253.081280601
15083,127511.link:694372,672445.5343469316,5790253.081280601
15083,148072.link:276118,639874.9871266767,5797492.133435322
15083,151903.link:809274,642314.4430229428,5790071.388609388
15083,151903.link:809275,642314.4430229428,5790071.388609388
15083,154975.link:151948,647363.3603704412,5782908.022656151
15083,154975.link:151949,647363.3603704412,5782908.022656151
15083,162613.link:107693,650320.1112466159,5806386.939958056
15083,162613.link:107694,650320.1112466159,5806386.939958056
15083,192945.link:502817,643021.7004885278,5769964.431044171
15083,204651.link:807852,679070.0873760593,5787515.736965676
15083,204651.link:807853,679070.0873760593,5787515.736965676
15083,208374.link:309446,640360.5404928132,5809991.212661163
15083,208374.link:309447,640360.5404928132,5809991.212661163
15083,219046.link:571538,640306.9886654799,5797562.832517593
15083,219046.link:805664,640306.9886654799,5797562.832517593
15083,231933.link:850520,634985.867553683,5811686.285170007
15083,232249.link:225009,637868.81136624,5775717.261005147
15083,234766.link:771874,635007.3122133592,5810688.197766646
15083,235017.link:710886,639925.9572852426,5770834.254494567
15083,238424.link:377681,664117.2288113161,5795467.995977329
15083,238424.link:377682,664117.2288113161,5795467.995977329
15083,242273.link:224959,636091.4902489934,5772886.302527026
15083,251051.link:920697,660222.5553453513,5779623.66013314
15083,251051.link:920698,660222.5553453513,5779623.66013314
15083,252056.link:249848,643637.4290879846,5767620.187668575
15083,255567.link:470106,652725.78659348,5766852.583546664
15083,259026.link:697340,639050.2608067447,5770892.846287826
15083,274735.link:813492,642673.8575181542,5770001.528256758
15083,281740.link:908458,643753.4770799363,5778856.971205371
15083,293626.link:752515,640629.9725750732,5796354.953842008
15083,309168.link:67397,646287.3262026976,5765304.445711312
15083,310425.link:163703,639060.3042670537,5770854.9530748315
15083,312537.link:632837,634848.5365513241,5811748.289533036
15083,312537.link:632838,634848.5365513241,5811748.289533036
15083,312537.link:632960,634848.5365513241,5811748.289533036
15083,326249.link:225010,637851.8267498836,5775707.107193389
15083,333809.link:9454,645418.7905862109,5779347.9060043795
15083,333809.link:9455,645418.7905862109,5779347.9060043795
15083,349092.link:697339,639051.2456115693,5770899.328858673
15083,354343.link:586512,644432.4013469694,5808654.981056993
15083,354343.link:586513,644432.4013469694,5808654.981056993
15083,354358.link:717888,639579.0960004488,5768517.82793504
15083,359589.link:109193,638454.5735768841,5776189.0771573745
15083,359589.link:885537,638454.5735768841,5776189.0771573745
15083,364498.link:595205,654026.3583046497,5802148.653103962
15083,364498.link:595206,654026.3583046497,5802148.653103962
15083,364898.link:353939,640188.0098360486,5798295.147058132
15083,364898.link:491330,640188.0098360486,5798295.147058132
15083,366577.link:501606,634985.4766360745,5810683.145832912
15083,37468.link:333099,637874.7965615896,5776508.837953528
15083,381012.link:710892,638339.5503987408,5770825.182561165
15083,386293.link:333100,637872.8043384603,5776518.910409396
15083,390546.link:812640,642240.0901260851,5781693.683186875
15083,423052.link:928273,642473.0216945024,5791922.891637935
15083,438373.link:805663,640315.0254273658,5797536.905433496
15083,442398.link:330073,651556.6021967132,5780061.824554844
15083,442398.link:330074,651556.6021967132,5780061.824554844
15083,44657.link:76442,653083.6592514497,5766337.078431861
15083,453461.link:519548,639764.1281323758,5784149.841527355
15083,455058.link:920675,645111.6852698653,5785174.841273375
15083,455058.link:920676,645111.6852698653,5785174.841273375
15083,464181.link:145711,643612.3972355598,5766006.982831027
15083,466548.link:400342,655294.844093452,5779239.492537678
15083,466548.link:400343,655294.844093452,5779239.492537678
15083,469001.link:467139,643665.5103551398,5782146.58615235
15083,474447.link:710885,639929.956129992,5770843.270523617
15083,478558.link:145710,643617.4028127131,5766038.179112687
15083,483328.link:356514,640865.9722979135,5794538.02091397
15083,487502.link:740952,666448.2602523582,5778972.251182869
15083,487502.link:740953,666448.2602523582,5778972.251182869
15083,501373.link:219998,644346.2842097589,5782410.442303923
15083,509101.link:356515,640871.0178568924,5794492.754201212
15083,513559.link:253995,643621.5331049111,5778614.969225351
15083,513559.link:253996,643621.5331049111,5778614.969225351
15083,513559.link:495951,643621.5331049111,5778614.969225351
15083,519774.link:339625,636204.9678993163,5811379.813954421
15083,525388.link:670020,673660.6581455481,5769131.963791606
15083,525388.link:670021,673660.6581455481,5769131.963791606
15083,528938.link:105449,643646.5205725381,5778612.909720398
15083,53865.link:775188,634922.1754181392,5811712.0255675595
15083,53865.link:775189,634922.1754181392,5811712.0255675595
15083,550709.link:67396,646299.3232231137,5765307.468954644
15083,552696.link:710891,638267.5800293059,5770826.076056356
15083,559147.link:470105,652698.8010959144,5766823.595751482
15083,571300.link:818537,671297.7704763509,5778448.541054426
15083,571300.link:818538,671297.7704763509,5778448.541054426
15083,57291.link:813493,642661.867063247,5770003.410559634
15083,587562.link:501169,662925.9717317761,5779777.580936637
15083,587562.link:501170,662925.9717317761,5779777.580936637
15083,601806.link:775189,634920.5976576259,5811714.987268282
15083,60618.link:353940,640232.986167672,5798294.199523601
15083,60618.link:816179,640232.986167672,5798294.199523601
15083,609959.link:105475,641526.4344411774,5786994.814330355
15083,609959.link:105476,641526.4344411774,5786994.814330355
15083,616015.link:132550,638203.6506992576,5776343.021856917
15083,616015.link:835836,638203.6506992576,5776343.021856917
15083,619331.link:821926,653121.6496795636,5765958.685756416
15083,619356.link:339626,635856.7171897921,5811331.9934214065
15083,624180.link:219994,643835.4815669736,5782194.476054904
15083,624717.link:752520,640601.9862842017,5796331.339880942
15083,624779.link:276117,639869.0281163598,5797480.945785524
15083,624788.link:748760,652941.7030377465,5765856.99144404
15083,625450.link:527171,642669.01248477,5792482.1608265955
15083,637495.link:350742,652759.7727635532,5766796.524506994
15083,637495.link:350743,652759.7727635532,5766796.524506994
15083,641362.link:349777,635232.0978119477,5811246.419210911
15083,650573.link:924892,642552.9649138086,5790614.063159426
15083,653029.link:779160,670629.8603939738,5792054.164441482
