code,n_workers,n_workers_not_employed,share_at_workplace,share_home,share_absent,share_no_workplace,n_employed,share_employed_no_work_trip,srv_share_home_office_day,srv_share_work_trip,srv_share_neither,delta_no_work_trip_pp,n_absent_general
03101,87062,6025,0.631405212141756,0.007562367335738441,0.06369498720773509,0.2973374333147704,123903,0.3684010879478301,0.1781074898,0.6275275302,0.19436498,-0.4071381852169875,6976
03102,35023,1287,0.6992435040017542,0.007674597083653108,0.061045937945400724,0.23203596096919196,45605,0.3005810766363337,0.05934990208,0.7138834791,0.2267666188,1.4464555756333708,2428
03103,38557,2849,0.6523929002880773,0.0037357122943964317,0.060477650775950194,0.2833937366415761,53805,0.34758851407861724,,,,,2779
03151,60052,2139,0.6160509933168543,0.014487778082944247,0.05668085690744301,0.3127803716927584,87384,0.3835828069211755,0.1787013602,0.6441429156,0.1771557242,2.7725722521175555,4532
03153,43662,1131,0.6546642616478916,0.022496001089065104,0.065820372324133,0.25701936493891026,58766,0.34489330565292853,0.07836139891,0.6923515291,0.229287072,3.72448347429285,3180
03154,29322,1188,0.6213811642124795,0.015200894450127268,0.06094630920379666,0.30247163213359657,42037,0.378119275876014,0.1211166383,0.6670583375,0.2118250242,4.5177613376014,2283
03157,44826,2036,0.6018231068906744,0.019326759191624056,0.06100864377891405,0.31784149013878743,65712,0.39767470172875574,0.1469785561,0.6118816927,0.2411397512,0.9556394428755777,3535
03158,42438,2017,0.6518063028439662,0.012229908617302929,0.06084208728328636,0.27512170125544455,58545,0.34798872662054825,0.1501351788,0.6603275151,0.1895373061,0.8316241720548234,3143
zgb,380942,18672,0.637148931325209,0.012507536065791022,0.06137857274846619,0.2889649598605338,535757,0.3625580253734435,0.1417722931,0.6511223931,0.2071053138,1.3680418473443479,28856
