code,n_employed,n_with_work_trip,share_work_trip,share_no_work_trip,srv_n_persons,srv_share_work_trip,srv_share_home_office_day,srv_share_neither,delta_work_trip_pp
03101,123903,78257,0.6315989120521699,0.3684010879478301,2268,0.6275275302,0.1781074898,0.19436498,0.4071381852169931
03102,45605,31897,0.6994189233636663,0.3005810766363337,663,0.7138834791,0.05934990208,0.2267666188,-1.4464555736333762
03103,53805,35103,0.6524114859213828,0.34758851407861724,0,,,,
03151,87384,53865,0.6164171930788245,0.3835828069211755,1521,0.6441429156,0.1787013602,0.1771557242,-2.7725722521175555
03153,58766,38498,0.6551066943470715,0.34489330565292853,935,0.6923515291,0.07836139891,0.229287072,-3.72448347529285
03154,42037,26142,0.621880724123986,0.378119275876014,754,0.6670583375,0.1211166383,0.2118250242,-4.5177613376014
03157,65712,39580,0.6023252982712443,0.39767470172875574,1067,0.6118816927,0.1469785561,0.2411397512,-0.9556394428755777
03158,58545,38172,0.6520112733794518,0.34798872662054825,808,0.6603275151,0.1501351788,0.1895373061,-0.8316241720548234
zgb,535757,341514,0.6374419746265565,0.3625580253734435,8016,0.6511223931,0.1417722931,0.2071053138,-1.3680418473443479
