segment,metric,model,srv,delta_pp,n_srv
age_0-5,dep_hour_share_all_10,0.025158680955333156,0.03927904023,-1.4120359274666843,1050
age_0-5,dep_hour_share_all_11,0.028996545921530423,0.04226813044,-1.327158451846958,1050
age_0-5,dep_hour_share_all_12,0.05048858973223511,0.03748043204,1.3008157692235116,1050
age_0-5,dep_hour_share_all_13,0.06683789448823546,0.05527771632,1.1560178168235458,1050
age_0-5,dep_hour_share_all_14,0.08846573967466714,0.1203613924,-3.189565272533286,1050
age_0-5,dep_hour_share_all_15,0.12467747173264843,0.1388659157,-1.4188443967351583,1050
age_0-5,dep_hour_share_all_16,0.11690727127800904,0.1040704872,1.2836784078009034,1050
age_0-5,dep_hour_share_all_17,0.08001653234139285,0.0875289599,-0.7512427558607149,1050
age_0-5,dep_hour_share_all_18,0.05971717887402946,0.04142940511,1.8287773764029465,1050
age_0-5,dep_hour_share_all_19,0.02659935641956721,0.008109154422,1.8490201997567208,1050
age_0-5,dep_hour_share_all_20,0.009883978389868037,0.004198027095,0.5685951294868037,1050
age_0-5,dep_hour_share_all_21,0.005231305169308889,0.001025825513,0.4205479656308889,1050
age_0-5,dep_hour_share_all_22,0.00347179169249845,0.0,0.34717916924984504,1050
age_0-5,dep_hour_share_all_23,0.0011867859357010007,0.0,0.11867859357010008,1050
age_0-5,dep_hour_share_all_4,0.0002775071590942639,0.0,0.027750715909426387,1050
age_0-5,dep_hour_share_all_5,0.0018008443302925635,0.0,0.18008443302925636,1050
age_0-5,dep_hour_share_all_6,0.033271337053110146,0.004651560907,2.8619776146110145,1050
age_0-5,dep_hour_share_all_7,0.14181206270480914,0.1546271582,-1.281509549519086,1050
age_0-5,dep_hour_share_all_8,0.09742272606500753,0.1249925596,-2.7569833534992467,1050
age_0-5,dep_hour_share_all_9,0.03694387860537891,0.03583423487,0.1109643735378911,1050
age_0-5,dep_hour_share_education_10,0.022041668372150137,0.01012151758,1.1920150792150137,1050
age_0-5,dep_hour_share_education_11,0.017068478572305677,0.003528773684,1.3539704888305677,1050
age_0-5,dep_hour_share_education_12,0.020936515083295814,0.002992244809,1.7944270274295813,1050
age_0-5,dep_hour_share_education_13,0.04017436863001924,0.003951932875,3.622243575501924,1050
age_0-5,dep_hour_share_education_14,0.05349760550120748,0.005629101725,4.786850377620748,1050
age_0-5,dep_hour_share_education_15,0.053272481683107525,0.01484007092,3.8432410763107523,1050
age_0-5,dep_hour_share_education_16,0.022983095247840857,0.003396129473,1.9586965774840857,1050
age_0-5,dep_hour_share_education_17,0.014244197945233515,0.0,1.4244197945233514,1050
age_0-5,dep_hour_share_education_18,0.0072653595841349105,0.0,0.7265359584134911,1050
age_0-5,dep_hour_share_education_19,0.004195489337317343,0.0,0.41954893373173424,1050
age_0-5,dep_hour_share_education_20,0.0003888502312635586,0.0,0.03888502312635586,1050
age_0-5,dep_hour_share_education_21,2.0465801645450452e-05,0.0,0.0020465801645450452,1050
age_0-5,dep_hour_share_education_22,2.0465801645450452e-05,0.0,0.0020465801645450452,1050
age_0-5,dep_hour_share_education_23,2.0465801645450452e-05,0.0,0.0020465801645450452,1050
age_0-5,dep_hour_share_education_4,0.0008800294707543695,0.0,0.08800294707543695,1050
age_0-5,dep_hour_share_education_5,0.006139740493635136,0.0,0.6139740493635135,1050
age_0-5,dep_hour_share_education_6,0.07977569481396586,0.01423413437,6.554156044396587,1050
age_0-5,dep_hour_share_education_7,0.360607424992837,0.5557846062,-19.517718120716303,1050
age_0-5,dep_hour_share_education_8,0.25942450165772996,0.3598748049,-10.045030324227005,1050
age_0-5,dep_hour_share_education_9,0.03696123777168352,0.02564668343,1.1314554341683516,1050
age_0-5,dep_hour_share_escort_10,0.0013523481681829359,0.007567602011,-0.6215253842817065,1050
age_0-5,dep_hour_share_escort_11,0.02016228178018195,0.0223770094,-0.22147276198180507,1050
age_0-5,dep_hour_share_escort_12,0.03405458568969757,0.03126627875,0.2788306939697567,1050
age_0-5,dep_hour_share_escort_13,0.04130808950086059,0.1163807025,-7.507261299913942,1050
age_0-5,dep_hour_share_escort_14,0.03024342267027293,0.08807880457,-5.783538189972708,1050
age_0-5,dep_hour_share_escort_15,0.05335628227194492,0.1710638512,-11.770756892805508,1050
age_0-5,dep_hour_share_escort_16,0.10511433489058274,0.05859278952,4.652154537058274,1050
age_0-5,dep_hour_share_escort_17,0.0027046963363658717,0.04664377303,-4.393907669363413,1050
age_0-5,dep_hour_share_escort_18,0.003196459306614212,0.009686457866,-0.6489998559385788,1050
age_0-5,dep_hour_share_escort_19,0.0003688222276862552,0.004172965036,-0.38041428083137446,1050
age_0-5,dep_hour_share_escort_20,0.0006147037128104253,0.0,0.06147037128104253,1050
age_0-5,dep_hour_share_escort_21,0.0004917629702483403,0.0,0.04917629702483403,1050
age_0-5,dep_hour_share_escort_22,0.00012294074256208508,0.0,0.012294074256208508,1050
age_0-5,dep_hour_share_escort_23,0.00012294074256208508,0.0,0.012294074256208508,1050
age_0-5,dep_hour_share_escort_4,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_escort_5,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_escort_6,0.07941971969510696,0.01247177688,6.694794281510696,1050
age_0-5,dep_hour_share_escort_7,0.4730759773789034,0.2677369862,20.533899117890336,1050
age_0-5,dep_hour_share_escort_8,0.12896483894762725,0.163961003,-3.499616405237274,1050
age_0-5,dep_hour_share_escort_9,0.025325792967789525,0.0,2.5325792967789527,1050
age_0-5,dep_hour_share_home_10,0.020112207939777003,0.03036516751,-1.0252959570222997,1050
age_0-5,dep_hour_share_home_11,0.030367161423194376,0.06912766921,-3.8760507786805634,1050
age_0-5,dep_hour_share_home_12,0.07793480576663589,0.06231455668,1.562024908663589,1050
age_0-5,dep_hour_share_home_13,0.09522050990696683,0.08337989217,1.1840617736966832,1050
age_0-5,dep_hour_share_home_14,0.11864214189333144,0.1755057383,-5.686359640666855,1050
age_0-5,dep_hour_share_home_15,0.15390952347134437,0.1502221188,0.3687404671344374,1050
age_0-5,dep_hour_share_home_16,0.14266032242028265,0.1144395176,2.822080482028265,1050
age_0-5,dep_hour_share_home_17,0.12251970740714438,0.1461544406,-2.363473319285561,1050
age_0-5,dep_hour_share_home_18,0.11117108159931822,0.08334545138,2.7825630219318223,1050
age_0-5,dep_hour_share_home_19,0.04783751154037355,0.0140982489,3.373926264037355,1050
age_0-5,dep_hour_share_home_20,0.019785526596122434,0.009415860686,1.0369665910122434,1050
age_0-5,dep_hour_share_home_21,0.012342873375470492,0.002372423523,0.9970449852470493,1050
age_0-5,dep_hour_share_home_22,0.008223847738086784,0.0,0.8223847738086784,1050
age_0-5,dep_hour_share_home_23,0.0027270790426816276,0.0,0.27270790426816277,1050
age_0-5,dep_hour_share_home_4,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_home_5,1.4203536680633478e-05,0.0,0.0014203536680633478,1050
age_0-5,dep_hour_share_home_6,0.00011362829344506782,0.0005671905054,-0.04535622119549322,1050
age_0-5,dep_hour_share_home_7,0.0007953980541154748,0.006578514549,-0.5783116494884525,1050
age_0-5,dep_hour_share_home_8,0.012357076912151125,0.03081316199,-1.8456085077848878,1050
age_0-5,dep_hour_share_home_9,0.021461543924437186,0.02130004765,0.016149627443718534,1050
age_0-5,dep_hour_share_leisure_10,0.030592558566835095,0.08134889579,-5.07563372231649,1050
age_0-5,dep_hour_share_leisure_11,0.011254019292604502,0.02061085804,-0.9356838747395497,1050
age_0-5,dep_hour_share_leisure_12,0.031097841065686724,0.02430667608,0.6791164985686725,1050
age_0-5,dep_hour_share_leisure_13,0.07629765732659623,0.04430382513,3.1993832196596226,1050
age_0-5,dep_hour_share_leisure_14,0.11084060633899862,0.1588733201,-4.803271376100138,1050
age_0-5,dep_hour_share_leisure_15,0.24864492420762518,0.2605382913,-1.1893367092374818,1050
age_0-5,dep_hour_share_leisure_16,0.223242994947175,0.2068195166,1.6423478347175002,1050
age_0-5,dep_hour_share_leisure_17,0.10165365181442351,0.05597247131,4.568118050442351,1050
age_0-5,dep_hour_share_leisure_18,0.058842443729903535,0.0167333378,4.210910592990354,1050
age_0-5,dep_hour_share_leisure_19,0.021405604042259992,0.00559432099,1.581128305225999,1050
age_0-5,dep_hour_share_leisure_20,0.009875976113918236,0.0008138555409,0.9062120573018235,1050
age_0-5,dep_hour_share_leisure_21,0.00013780431786862655,0.0,0.013780431786862654,1050
age_0-5,dep_hour_share_leisure_22,4.593477262287552e-05,0.0,0.004593477262287552,1050
age_0-5,dep_hour_share_leisure_23,0.00022967386311437759,0.0,0.022967386311437757,1050
age_0-5,dep_hour_share_leisure_4,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_leisure_5,4.593477262287552e-05,0.0,0.004593477262287552,1050
age_0-5,dep_hour_share_leisure_6,0.0002756086357372531,0.001575982468,-0.13003738322627467,1050
age_0-5,dep_hour_share_leisure_7,0.0016536518144235185,0.005751872642,-0.4098220827576481,1050
age_0-5,dep_hour_share_leisure_8,0.03679375287092329,0.03813793091,-0.13441780390767086,1050
age_0-5,dep_hour_share_leisure_9,0.03688562241616904,0.07861884525,-4.173322283383096,1050
age_0-5,dep_hour_share_other_10,0.0352921451923883,0.08878535176,-5.349320656761171,1050
age_0-5,dep_hour_share_other_11,0.08324251823287786,0.03749729285,4.574522538287786,1050
age_0-5,dep_hour_share_other_12,0.0670634587978875,0.01596237387,5.11010849278875,1050
age_0-5,dep_hour_share_other_13,0.042920613630648,0.02291171688,2.0008896750648004,1050
age_0-5,dep_hour_share_other_14,0.06882387459133205,0.2023591065,-13.353523190866795,1050
age_0-5,dep_hour_share_other_15,0.08751781373124319,0.1510125408,-6.349472706875682,1050
age_0-5,dep_hour_share_other_16,0.17981389890183586,0.1092854049,7.052849400183586,1050
age_0-5,dep_hour_share_other_17,0.12297761757062621,0.07842442186,4.455319571062621,1050
age_0-5,dep_hour_share_other_18,0.032693436163970156,0.0,3.2693436163970158,1050
age_0-5,dep_hour_share_other_19,0.03881297677927739,0.0,3.8812976779277393,1050
age_0-5,dep_hour_share_other_20,0.0035208315868890936,0.0,0.3520831586889094,1050
age_0-5,dep_hour_share_other_21,0.0007544639114762344,0.0,0.07544639114762344,1050
age_0-5,dep_hour_share_other_22,0.0005029759409841563,0.0,0.05029759409841563,1050
age_0-5,dep_hour_share_other_23,0.00016765864699471876,0.0,0.016765864699471875,1050
age_0-5,dep_hour_share_other_4,0.0003353172939894375,0.0,0.03353172939894375,1050
age_0-5,dep_hour_share_other_5,0.00025148797049207814,0.0,0.025148797049207815,1050
age_0-5,dep_hour_share_other_6,0.027998994048118033,0.0,2.799899404811803,1050
age_0-5,dep_hour_share_other_7,0.057087769301701737,0.03019949616,2.6888273141701737,1050
age_0-5,dep_hour_share_other_8,0.05172269259787073,0.1501003408,-9.837764820212927,1050
age_0-5,dep_hour_share_other_9,0.09799647916841311,0.1134619536,-1.5465474431586883,1050
age_0-5,dep_hour_share_shop_10,0.08571063067673021,0.0995957711,-1.3885140423269784,1050
age_0-5,dep_hour_share_shop_11,0.06869643085582704,0.07551405828,-0.6817627424172967,1050
age_0-5,dep_hour_share_shop_12,0.036714852245106816,0.04665381932,-0.9938967074893181,1050
age_0-5,dep_hour_share_shop_13,0.01842138927977485,0.03537792038,-1.6956531100225147,1050
age_0-5,dep_hour_share_shop_14,0.06856850454138416,0.05718852869,1.1379975851384165,1050
age_0-5,dep_hour_share_shop_15,0.0997825252654471,0.1708411791,-7.1058653834552885,1050
age_0-5,dep_hour_share_shop_16,0.09850326212101829,0.187467588,-8.89643258789817,1050
age_0-5,dep_hour_share_shop_17,0.06754509402584112,0.1315901505,-6.404505647415888,1050
age_0-5,dep_hour_share_shop_18,0.03006268389407701,0.03048643737,-0.04237534759229909,1050
age_0-5,dep_hour_share_shop_19,0.0,0.01229764952,-1.229764952,1050
age_0-5,dep_hour_share_shop_20,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_shop_21,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_shop_22,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_shop_23,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_shop_4,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_shop_5,0.0,0.0,0.0,1050
age_0-5,dep_hour_share_shop_6,0.09402584111551746,0.0,9.402584111551745,1050
