code,n_employed,n_with_work_trip,share_work_trip,share_no_work_trip,srv_n_persons,srv_share_work_trip,srv_share_home_office_day,srv_share_neither,delta_work_trip_pp
03101,123903,78361,0.6324382783306296,0.3675617216693704,2268,0.6275275302,0.1781074898,0.19436498,0.49107481306296386
03102,45605,31861,0.698629536235062,0.30137046376493803,663,0.7138834791,0.05934990208,0.2267666188,-1.5253942864938086
03103,53805,35077,0.651928259455441,0.348071740544559,0,,,,
03151,87384,53740,0.6149867252586286,0.38501327474137137,1521,0.6441429156,0.1787013602,0.1771557242,-2.91561903413714
03153,58766,38499,0.6551237109893476,0.34487628901065237,935,0.6923515291,0.07836139891,0.229287072,-3.7227818110652344
03154,42037,26117,0.621286009943621,0.37871399005637896,754,0.6670583375,0.1211166383,0.2118250242,-4.577232755637894
03157,65712,39539,0.6017013635256878,0.3982986364743122,1067,0.6118816927,0.1469785561,0.2411397512,-1.018032917431222
03158,58545,38152,0.6516696558203091,0.3483303441796909,808,0.6603275151,0.1501351788,0.1895373061,-0.8657859279690872
zgb,535757,341346,0.6371283996289363,0.3628716003710637,8016,0.6511223931,0.1417722931,0.2071053138,-1.399399347106367
