segment,metric,model,srv,delta_pp,n_srv
all,dep_hour_share_all_10,0.04534004463414626,0.05208275243,-0.6742707795853737,18223
all,dep_hour_share_all_11,0.04887214248788295,0.05638717976,-0.7515037272117053,18223
all,dep_hour_share_all_12,0.06037173839608293,0.06122048412,-0.08487457239170701,18223
all,dep_hour_share_all_13,0.06603586432809191,0.07229829733,-0.6262433001908083,18223
all,dep_hour_share_all_14,0.0731052720217001,0.07193688752,0.11683845017000927,18223
all,dep_hour_share_all_15,0.08794053905618097,0.09129177653,-0.33512374738190187,18223
all,dep_hour_share_all_16,0.08915297733079205,0.09313951947,-0.39865421392079464,18223
all,dep_hour_share_all_17,0.07828761498537223,0.08325053706,-0.4962922074627771,18223
all,dep_hour_share_all_18,0.06365822140321652,0.06232227312,0.13359482832165162,18223
all,dep_hour_share_all_19,0.04073753512797217,0.03832407875,0.24134563779721757,18223
all,dep_hour_share_all_20,0.029013823815975195,0.02323517727,0.5778646545975195,18223
all,dep_hour_share_all_21,0.019166101763377782,0.01689596206,0.2270139703377784,18223
all,dep_hour_share_all_22,0.014477268736845843,0.01114277512,0.3334493616845843,18223
all,dep_hour_share_all_23,0.007331961495149432,0.003609894486,0.37220670091494323,18223
all,dep_hour_share_all_4,0.004328228735829506,0.002569121759,0.17591069768295056,18223
all,dep_hour_share_all_5,0.01598874471594187,0.01238511537,0.3603629345941871,18223
all,dep_hour_share_all_6,0.04800239230163588,0.03307486761,1.4927524691635878,18223
all,dep_hour_share_all_7,0.0902139422583601,0.102717226,-1.2503283741639892,18223
all,dep_hour_share_all_8,0.05788431801324301,0.06368874809,-0.5804430076756989,18223
all,dep_hour_share_all_9,0.04869298046449872,0.04633409046,0.23588900044987232,18223
all,dep_hour_share_education_10,0.018864754366149854,0.01127198533,0.7592769036149855,18223
all,dep_hour_share_education_11,0.028483818875955604,0.01820934422,1.0274474655955605,18223
all,dep_hour_share_education_12,0.026164228841325108,0.02153748165,0.4626747191325109,18223
all,dep_hour_share_education_13,0.031540823851172864,0.02866261207,0.28782117811728647,18223
all,dep_hour_share_education_14,0.024488710083915954,0.01802018268,0.6468527403915955,18223
all,dep_hour_share_education_15,0.03396309191550532,0.01783646586,1.6126626055505318,18223
all,dep_hour_share_education_16,0.018412037598827605,0.01602070108,0.2391336518827603,18223
all,dep_hour_share_education_17,0.008461603084074638,0.01398119051,-0.5519587425925362,18223
all,dep_hour_share_education_18,0.0057032978316267,0.005305116992,0.03981808396267003,18223
all,dep_hour_share_education_19,0.005245913881136179,0.001884147068,0.33617668131361794,18223
all,dep_hour_share_education_20,0.0005133901485097685,0.0004658888282,0.0047501320309768485,18223
all,dep_hour_share_education_21,0.00030803408910586103,0.0004652239367,-0.015718984759413898,18223
all,dep_hour_share_education_22,0.00014001549504811866,0.0,0.014001549504811866,18223
all,dep_hour_share_education_23,8.867648019714182e-05,0.0,0.008867648019714182,18223
all,dep_hour_share_education_4,0.0005413932475193922,0.0,0.054139324751939215,18223
all,dep_hour_share_education_5,0.0034630499108568016,0.001188721285,0.22743286258568016,18223
all,dep_hour_share_education_6,0.17109426776563272,0.06624452555,10.484974221563272,18223
all,dep_hour_share_education_7,0.464300715945898,0.617002642,-15.270192605410198,18223
all,dep_hour_share_education_8,0.1203899898255407,0.1259639598,-0.5573969974459303,18223
all,dep_hour_share_education_9,0.03643203181152047,0.03593981114,0.04922206715204727,18223
all,dep_hour_share_escort_10,0.016984182201395567,0.01565574758,0.13284346213955667,18223
all,dep_hour_share_escort_11,0.03319077533814893,0.03004725867,0.3143516668148931,18223
all,dep_hour_share_escort_12,0.06054281173477392,0.0528680563,0.7674755434773917,18223
all,dep_hour_share_escort_13,0.07078788870927036,0.08932804703,-1.8540158320729638,18223
all,dep_hour_share_escort_14,0.1353959906416474,0.115349183,2.00468076416474,18223
all,dep_hour_share_escort_15,0.12191095923114176,0.1244621437,-0.2551184468858242,18223
all,dep_hour_share_escort_16,0.07905488823862435,0.05920440843,1.9850479808624346,18223
all,dep_hour_share_escort_17,0.056156936571923576,0.05249078204,0.3666154531923572,18223
all,dep_hour_share_escort_18,0.04278786142544353,0.03538729115,0.7400570275443531,18223
all,dep_hour_share_escort_19,0.019044111127026676,0.01797240353,0.10717075970266762,18223
all,dep_hour_share_escort_20,0.008014624131180639,0.005678119723,0.2336504408180639,18223
all,dep_hour_share_escort_21,0.00662996991958092,0.004239624988,0.239034493158092,18223
all,dep_hour_share_escort_22,0.002653352159173846,0.01415427905,-1.1500926890826153,18223
all,dep_hour_share_escort_23,0.0018484792677020878,0.0,0.18484792677020878,18223
all,dep_hour_share_escort_4,0.0012755189042815145,0.0006932826375,0.05822362667815145,18223
all,dep_hour_share_escort_5,0.0021827061463640892,0.001337280905,0.08454252413640892,18223
all,dep_hour_share_escort_6,0.04431575572789839,0.01618361979,2.8132135937898393,18223
all,dep_hour_share_escort_7,0.17900236687197746,0.2309359067,-5.193353982802254,18223
all,dep_hour_share_escort_8,0.08559618572100923,0.1134596022,-2.786341647899077,18223
all,dep_hour_share_escort_9,0.027918175803338177,0.0168111617,1.1107014103338178,18223
all,dep_hour_share_home_10,0.0327064153778136,0.04046123877,-0.7754823392186395,18223
all,dep_hour_share_home_11,0.04853104006823455,0.0585540642,-1.0023024131765452,18223
all,dep_hour_share_home_12,0.07418316124715853,0.06647582231,0.7707338937158525,18223
all,dep_hour_share_home_13,0.08182981270711963,0.09330815006,-1.147833735288037,18223
all,dep_hour_share_home_14,0.08420550180172073,0.08069255332,0.35129484817207346,18223
all,dep_hour_share_home_15,0.10534490920970778,0.1093322941,-0.39873848902922254,18223
all,dep_hour_share_home_16,0.1092816983516505,0.116839246,-0.7557547648349496,18223
all,dep_hour_share_home_17,0.10316093415600829,0.1064625149,-0.3301580743991714,18223
all,dep_hour_share_home_18,0.0890163504689169,0.08747836701,0.15379834589168973,18223
all,dep_hour_share_home_19,0.060046402622961084,0.05159458958,0.8451813042961082,18223
all,dep_hour_share_home_20,0.05245765662841515,0.04105673517,1.1400921458415154,18223
all,dep_hour_share_home_21,0.0363724573436259,0.0308444887,0.5527968643625903,18223
all,dep_hour_share_home_22,0.028973860377402783,0.02079915672,0.8174703657402783,18223
all,dep_hour_share_home_23,0.015362163473388918,0.00713848223,0.8223681243388918,18223
all,dep_hour_share_home_4,5.477544025760107e-05,0.0007880555536,-0.0733280113342399,18223
all,dep_hour_share_home_5,0.0007058206730336595,0.002243374312,-0.15375536389663405,18223
all,dep_hour_share_home_6,0.0020133886826115364,0.005951955834,-0.3938567151388464,18223
all,dep_hour_share_home_7,0.009986345265250069,0.01771765154,-0.7731306274749932,18223
all,dep_hour_share_home_8,0.01911193361216641,0.03211590665,-1.300397303783359,18223
all,dep_hour_share_home_9,0.02806928310686297,0.02755384938,0.051543372686297176,18223
all,dep_hour_share_leisure_10,0.04674684069231944,0.05123809208,-0.4491251387680556,18223
all,dep_hour_share_leisure_11,0.03722853962503001,0.04645842328,-0.9229883654969989,18223
all,dep_hour_share_leisure_12,0.04491564266538621,0.06364873778,-1.8733095114613796,18223
all,dep_hour_share_leisure_13,0.05519785232555602,0.05387841209,0.13194402355560172,18223
all,dep_hour_share_leisure_14,0.07884191457319335,0.07686726499,0.19746495831933497,18223
all,dep_hour_share_leisure_15,0.10520549141148482,0.1102737997,-0.5068308288515178,18223
all,dep_hour_share_leisure_16,0.1385337320208656,0.1294178436,0.9115888420865609,18223
all,dep_hour_share_leisure_17,0.12607110897701726,0.1191116262,0.6959482777017258,18223
all,dep_hour_share_leisure_18,0.10023135517384377,0.1016873967,-0.14560415261562348,18223
all,dep_hour_share_leisure_19,0.06383874980902285,0.07607784797,-1.223909816097715,18223
all,dep_hour_share_leisure_20,0.028225331208939913,0.0244133345,0.3811996708939912,18223
all,dep_hour_share_leisure_21,0.01383984110701268,0.01228588096,0.155396014701268,18223
all,dep_hour_share_leisure_22,0.009850055656197482,0.006821451648,0.3028604008197482,18223
all,dep_hour_share_leisure_23,0.0023855774057664186,0.001633402206,0.07521751997664186,18223
all,dep_hour_share_leisure_4,0.00035139795272497106,0.002422411664,-0.2071013711275029,18223
all,dep_hour_share_leisure_5,0.003695134993561342,0.003823253606,-0.012811861243865836,18223
all,dep_hour_share_leisure_6,0.016974048933801864,0.01165320072,0.5320848213801864,18223
all,dep_hour_share_leisure_7,0.026614575375952156,0.02062581758,0.5988757795952155,18223
all,dep_hour_share_leisure_8,0.042770150817382196,0.04255933534,0.021081547738219936,18223
all,dep_hour_share_leisure_9,0.05450160420804505,0.04425437079,1.0247233418045052,18223
all,dep_hour_share_other_10,0.08431644901647994,0.1301118092,-4.579536018352007,18223
all,dep_hour_share_other_11,0.08346727968604997,0.09145098908,-0.7983709393950031,18223
all,dep_hour_share_other_12,0.07081162391503454,0.05132191486,1.948970905503454,18223
all,dep_hour_share_other_13,0.07624327488217776,0.06001855461,1.6224720272177764,18223
all,dep_hour_share_other_14,0.08528692825125707,0.09755224515,-1.2265316898742926,18223
all,dep_hour_share_other_15,0.09050628688579279,0.1054314224,-1.492513551420721,18223
all,dep_hour_share_other_16,0.08785566547580777,0.08905000017,-0.11943346941922367,18223
all,dep_hour_share_other_17,0.05909611990270946,0.05648435509,0.2611764812709458,18223
all,dep_hour_share_other_18,0.04314690022866917,0.01983289418,2.331400604866917,18223
all,dep_hour_share_other_19,0.02858364621179496,0.007601686856,2.098195935579496,18223
all,dep_hour_share_other_20,0.013899082290573614,0.003986890487,0.9912191803573615,18223
all,dep_hour_share_other_21,0.008810131803211073,0.004324751579,0.4485380224211073,18223
all,dep_hour_share_other_22,0.004840265183450903,0.002829444726,0.20108204574509025,18223
all,dep_hour_share_other_23,0.00348159425476293,0.002102075094,0.13795191607629298,18223
all,dep_hour_share_other_4,0.0014102276380355075,0.0,0.14102276380355075,18223
all,dep_hour_share_other_5,0.002535377000855235,0.001597040282,0.09383367188552348,18223
all,dep_hour_share_other_6,0.01608569331643082,0.01265661625,0.342907706643082,18223
all,dep_hour_share_other_7,0.061340353133131555,0.05086334049,1.0477012643131556,18223
all,dep_hour_share_other_8,0.0822481151473612,0.096064651,-1.3816535852638798,18223
all,dep_hour_share_other_9,0.08904146979080108,0.1148234528,-2.578198300919893,18223
all,dep_hour_share_shop_10,0.12014913210007334,0.113573183,0.657594910007335,18223
all,dep_hour_share_shop_11,0.09018824871648602,0.1045408637,-1.4352614983513978,18223
all,dep_hour_share_shop_12,0.07996495803113031,0.08070060705,-0.07356490188696885,18223
all,dep_hour_share_shop_13,0.061633118735229406,0.06772682363,-0.6093704894770596,18223
all,dep_hour_share_shop_14,0.07734903430853231,0.07479634652,0.2552687788532307,18223
all,dep_hour_share_shop_15,0.0988876212207644,0.09546457991,0.3423041310764402,18223
all,dep_hour_share_shop_16,0.08533126884524489,0.1031216009,-1.779033205475511,18223
all,dep_hour_share_shop_17,0.07328253606063076,0.09223050614,-1.894797007936924,18223
all,dep_hour_share_shop_18,0.04963328172113112,0.04335069655,0.6282585171131123,18223
all,dep_hour_share_shop_19,0.017345774590497923,0.02151343125,-0.4167656659502077,18223
all,dep_hour_share_shop_20,0.0045717545432320105,0.006442516701,-0.18707621577679895,18223
all,dep_hour_share_shop_21,0.0024855350012223942,0.005893960561,-0.3408425559777606,18223
all,dep_hour_share_shop_22,0.0021351153125254664,0.0006416588402,0.14934564723254662,18223
all,dep_hour_share_shop_23,0.0004115394018417407,0.0005087035568,-0.009716415495825928,18223
all,dep_hour_share_shop_4,0.00011409013120365089,0.0,0.011409013120365089,18223
all,dep_hour_share_shop_5,0.0008230788036834814,0.0003825330999,0.04405457037834814,18223
all,dep_hour_share_shop_6,0.00993806535734659,0.007791666165,0.21463991923465894,18223
all,dep_hour_share_shop_7,0.03689185885420911,0.02966680839,0.7225050464209113,18223
all,dep_hour_share_shop_8,0.07651780620976285,0.05374159274,2.277621346976286,18223
all,dep_hour_share_shop_9,0.11018254420992585,0.09791192129,1.2270622919925853,18223
all,dep_hour_share_work_10,0.030552489382940792,0.0303903156,0.016217378294079363,18223
all,dep_hour_share_work_11,0.025968735935068103,0.03001389447,-0.40451585349318975,18223
all,dep_hour_share_work_12,0.03141744340711425,0.05146979714,-2.0052353732885755,18223
all,dep_hour_share_work_13,0.038857556655745785,0.0513865555,-1.2528998844254216,18223
all,dep_hour_share_work_14,0.02133972326500029,0.02808671787,-0.674699460499971,18223
all,dep_hour_share_work_15,0.019800909710366122,0.01634328475,0.3457624960366123,18223
all,dep_hour_share_work_16,0.012853619103414808,0.01024163755,0.26119815534148083,18223
all,dep_hour_share_work_17,0.00809134316799469,0.009852105267,-0.176076209900531,18223
all,dep_hour_share_work_18,0.004618955065135564,0.004006507796,0.061244726913556397,18223
all,dep_hour_share_work_19,0.003708741818766988,0.001186497274,0.2522244544766988,18223
all,dep_hour_share_work_20,0.005300357799295464,0.005229557461,0.007080033829546476,18223
all,dep_hour_share_work_21,0.003673540201504115,0.005844712427,-0.21711722254958848,18223
all,dep_hour_share_work_22,0.0009152420488347007,0.0005113971661,0.040384488273470076,18223
all,dep_hour_share_work_23,0.000613513900867217,0.001162207318,-0.0548693417132783,18223
all,dep_hour_share_work_4,0.030826559117344592,0.01450336362,1.6323195497344596,18223
all,dep_hour_share_work_5,0.11160924193317225,0.08463918182,2.697006011317224,18223
all,dep_hour_share_work_6,0.21651760458023328,0.1774689088,3.904869578023329,18223
all,dep_hour_share_work_7,0.24385166038485426,0.2873963517,-4.354469131514574,18223
all,dep_hour_share_work_8,0.12429439615397188,0.1391245841,-1.4830187946028126,18223
all,dep_hour_share_work_9,0.05113789227802237,0.04672684261,0.4411049668022374,18223
all,mean_work_activity_h,5.797068622736502,6.290371181,-0.49330255826349845,18223
all,mobility_rate,0.8378076542247208,0.8437201354,-0.5912481175279205,18223
all,n_persons_unweighted,1002871.0,18223.0,984648.0,18223
all,n_persons_weighted,1002871.0,787251.0,215620.0,18223
all,n_work_activities_measured,397191.0,6787.0,390404.0,18223
all,nonhome_acts_per_mobile,2.1326758809968425,2.181590299,-0.04891441800315732,18223
all,participation_education,0.1695691669217676,0.1760996645,-0.6530497578232403,18223
all,participation_escort,0.09596747737246365,0.0991716453,-0.3204167927536347,18223
all,participation_home,0.8378076542247208,0.8345502806,0.3257373624720783,18223
all,participation_leisure,0.3565633067463313,0.3831627093,-2.6599402553668714,18223
all,participation_other,0.24007474540593954,0.1711559913,6.891875410593953,18223
all,participation_shop,0.20589986149764028,0.279384675,-7.348481350235975,18223
all,participation_work,0.31985868571331705,0.3315582716,-1.1699585886682962,18223
all,purpose_share_education,0.06979566082609329,0.06103073209,0.8764928736093289,18223
all,purpose_share_escort,0.0477571032041662,0.0501628758,-0.24057725958337994,18223
all,purpose_share_home,0.4162894763159206,0.4226397423,-0.6350265984079395,18223
all,purpose_share_leisure,0.14924848046172987,0.164692032,-1.5443551538270124,18223
all,purpose_share_other,0.10741056476104509,0.06709773398,4.031283078104508,18223
all,purpose_share_shop,0.07994535232537647,0.1104526704,-3.050731807462352,18223
all,purpose_share_work,0.12955336210566845,0.1239242133,0.5629148805668449,18223
all,share_mobile_first_from_home,1.0,0.9781395677,2.186043230000001,18223
