segment,metric,model,srv,delta_pp,n_srv
kreis_03101,dep_hour_share_all_10,0.0480808151915665,0.04768783712,0.039297807156649794,4519.0
kreis_03101,dep_hour_share_all_11,0.05084270486850519,0.05982544237,-0.8982737501494815,4519.0
kreis_03101,dep_hour_share_all_12,0.060716988437373505,0.0566705804,0.40464080373735084,4519.0
kreis_03101,dep_hour_share_all_13,0.06416055097000523,0.07240278203,-0.8242231059994776,4519.0
kreis_03101,dep_hour_share_all_14,0.06855681291541273,0.07081130982,-0.22544969045872748,4519.0
kreis_03101,dep_hour_share_all_15,0.08682705337815244,0.09227897368,-0.5451920301847559,4519.0
kreis_03101,dep_hour_share_all_16,0.08893660207787027,0.0956105496,-0.6673947522129728,4519.0
kreis_03101,dep_hour_share_all_17,0.08251292069246699,0.09057934006,-0.8066419367533009,4519.0
kreis_03101,dep_hour_share_all_18,0.06858379824360712,0.06391969238,0.4664105863607118,4519.0
kreis_03101,dep_hour_share_all_19,0.04675384100948593,0.0429888639,0.37649771094859297,4519.0
kreis_03101,dep_hour_share_all_20,0.03387362653479054,0.02757435138,0.6299275154790541,4519.0
kreis_03101,dep_hour_share_all_21,0.021570663428427284,0.02015657983,0.14140835984272834,4519.0
kreis_03101,dep_hour_share_all_22,0.01582630834843925,0.01470191907,0.11243892784392508,4519.0
kreis_03101,dep_hour_share_all_23,0.00903891166998117,0.006778047623,0.22608640469811694,4519.0
kreis_03101,dep_hour_share_all_4,0.0037732528466588055,0.001778546951,0.1994705895658805,4519.0
kreis_03101,dep_hour_share_all_5,0.012351067387057602,0.007976812978,0.43742544090576013,4519.0
kreis_03101,dep_hour_share_all_6,0.04187653625713498,0.02687070239,1.500583386713498,4519.0
kreis_03101,dep_hour_share_all_7,0.08231346391885629,0.09452740564,-1.221394172114372,4519.0
kreis_03101,dep_hour_share_all_8,0.055114599649190736,0.0597203073,-0.4605707650809261,4519.0
kreis_03101,dep_hour_share_all_9,0.046877034899069005,0.04474744367,0.2129591229069007,4519.0
kreis_03101,dep_hour_share_education_10,0.019124544033350704,0.02053195257,-0.14074085366492967,4519.0
kreis_03101,dep_hour_share_education_11,0.037710613166579816,0.03082812426,0.6882488906579818,4519.0
kreis_03101,dep_hour_share_education_12,0.03689421573736321,0.03279441828,0.40997974573632123,4519.0
kreis_03101,dep_hour_share_education_13,0.03673788431474726,0.04742332445,-1.0685440135252737,4519.0
kreis_03101,dep_hour_share_education_14,0.02235539343408025,0.02829449134,-0.593909790591975,4519.0
kreis_03101,dep_hour_share_education_15,0.04047246829946152,0.02188450235,1.8587965949461522,4519.0
kreis_03101,dep_hour_share_education_16,0.02421400034740316,0.02514131497,-0.09273146225968372,4519.0
kreis_03101,dep_hour_share_education_17,0.010178912628104915,0.008888763946,0.12901486821049157,4519.0
kreis_03101,dep_hour_share_education_18,0.0051415667882577735,0.003465831918,0.16757348702577732,4519.0
kreis_03101,dep_hour_share_education_19,0.0015112037519541429,0.005285766938,-0.37745631860458567,4519.0
kreis_03101,dep_hour_share_education_20,0.00041688379364252214,0.0009515474552,-0.0534663661557478,4519.0
kreis_03101,dep_hour_share_education_21,0.00033003300330033004,0.0,0.033003300330033,4519.0
kreis_03101,dep_hour_share_education_22,0.00017370158068438424,0.0,0.017370158068438425,4519.0
kreis_03101,dep_hour_share_education_23,6.948063227375369e-05,0.0,0.006948063227375369,4519.0
kreis_03101,dep_hour_share_education_4,0.0005211047420531526,0.0,0.05211047420531526,4519.0
kreis_03101,dep_hour_share_education_5,0.0019107173875282265,0.0,0.19107173875282266,4519.0
kreis_03101,dep_hour_share_education_6,0.1524405072086156,0.03835223238,11.408827482861561,4519.0
kreis_03101,dep_hour_share_education_7,0.4403856175091193,0.5734807602,-13.309514269088075,4519.0
kreis_03101,dep_hour_share_education_8,0.1315094667361473,0.1071521884,2.43572783361473,4519.0
kreis_03101,dep_hour_share_education_9,0.03628626020496786,0.05552478052,-1.9238520315032135,4519.0
kreis_03101,dep_hour_share_escort_10,0.017986792659345472,0.01426058452,0.37262081393454727,4519.0
kreis_03101,dep_hour_share_escort_11,0.031194133313875005,0.01673303493,1.4461098383875004,4519.0
kreis_03101,dep_hour_share_escort_12,0.06716771863256595,0.04311350857,2.4054210062565944,4519.0
kreis_03101,dep_hour_share_escort_13,0.07661716954285089,0.06740651589,0.9210653652850884,4519.0
kreis_03101,dep_hour_share_escort_14,0.13459082783027473,0.149648673,-1.5057845169725277,4519.0
kreis_03101,dep_hour_share_escort_15,0.13579481192309095,0.1296761603,0.6118651623090943,4519.0
kreis_03101,dep_hour_share_escort_16,0.07015943668138203,0.05898405193,1.1175384751382023,4519.0
kreis_03101,dep_hour_share_escort_17,0.04841475427779197,0.05730475698,-0.8890002702208035,4519.0
kreis_03101,dep_hour_share_escort_18,0.03954905323069065,0.04755531218,-0.8006258949309355,4519.0
kreis_03101,dep_hour_share_escort_19,0.010689919369550148,0.006061524081,0.46283952885501484,4519.0
kreis_03101,dep_hour_share_escort_20,0.015068043343427342,0.003375638135,1.169240520842734,4519.0
kreis_03101,dep_hour_share_escort_21,0.0059104673647342116,0.005019465352,0.08910020127342114,4519.0
kreis_03101,dep_hour_share_escort_22,0.004013280309387427,0.04399348222,-3.998020191061257,4519.0
kreis_03101,dep_hour_share_escort_23,0.0018971870553467838,0.0,0.18971870553467837,4519.0
