segment,metric,model,srv,delta_pp,n_srv
all,dep_hour_share_all_10,0.04523086615076065,0.05208275243,-0.6851886279239349,17269
all,dep_hour_share_all_11,0.048787288607363206,0.05638717976,-0.7599891152636796,17269
all,dep_hour_share_all_12,0.06029891799153012,0.06122048412,-0.09215661284698792,17269
all,dep_hour_share_all_13,0.06597916114945607,0.07229829733,-0.631913618054393,17269
all,dep_hour_share_all_14,0.07318125865041618,0.07193688752,0.1244371130416172,17269
all,dep_hour_share_all_15,0.08800240004768825,0.09129177653,-0.3289376482311743,17269
all,dep_hour_share_all_16,0.08922359695094918,0.09313951947,-0.39159225190508185,17269
all,dep_hour_share_all_17,0.07828396590290557,0.08325053706,-0.49665711570944376,17269
all,dep_hour_share_all_18,0.06366738883085299,0.06232227312,0.13451157108529885,17269
all,dep_hour_share_all_19,0.040635986578234945,0.03832407875,0.23119078282349478,17269
all,dep_hour_share_all_20,0.02895660141781319,0.02323517727,0.5721424147813188,17269
all,dep_hour_share_all_21,0.01911275761505359,0.01689596206,0.22167955550535906,17269
all,dep_hour_share_all_22,0.014479115057335016,0.01114277512,0.33363399373350155,17269
all,dep_hour_share_all_23,0.0073219695896237676,0.003609894486,0.37120751036237676,17269
all,dep_hour_share_all_4,0.004317023888748278,0.002569121759,0.17479021297482777,17269
all,dep_hour_share_all_5,0.016009764363396146,0.01238511537,0.3624648993396146,17269
all,dep_hour_share_all_6,0.04808304008646426,0.03307486761,1.5008172476464257,17269
all,dep_hour_share_all_7,0.09037313119250903,0.102717226,-1.2344094807490964,17269
all,dep_hour_share_all_8,0.05792623241048112,0.06368874809,-0.5762515679518875,17269
all,dep_hour_share_all_9,0.04873517030794423,0.04633409046,0.2401079847944229,17269
all,dep_hour_share_education_10,0.01881804406107938,0.01127198533,0.754605873107938,17269
all,dep_hour_share_education_11,0.028763259121109688,0.01820934422,1.0553914901109689,17269
all,dep_hour_share_education_12,0.026222170416132416,0.02153748165,0.4684688766132417,17269
all,dep_hour_share_education_13,0.03150949994171815,0.02866261207,0.28468878717181517,17269
all,dep_hour_share_education_14,0.02448303998134981,0.01802018268,0.6462857301349809,17269
all,dep_hour_share_education_15,0.03408322648327311,0.01783646586,1.6246760623273109,17269
all,dep_hour_share_education_16,0.0185289660799627,0.01602070108,0.25082649999626994,17269
all,dep_hour_share_education_17,0.008448537125539108,0.01398119051,-0.5532653384460893,17269
all,dep_hour_share_education_18,0.0057162839491782256,0.005305116992,0.041116695717822574,17269
all,dep_hour_share_education_19,0.005278004429420678,0.001884147068,0.3393857361420678,17269
all,dep_hour_share_education_20,0.0005035551929129269,0.0004658888282,0.003766636471292691,17269
all,dep_hour_share_education_21,0.0003077281734467887,0.0004652239367,-0.015749576325321136,17269
all,dep_hour_share_education_22,0.00013521389439328594,0.0,0.013521389439328594,17269
all,dep_hour_share_education_23,8.858841356801492e-05,0.0,0.008858841356801492,17269
all,dep_hour_share_education_4,0.0005455181256556708,0.0,0.054551812565567084,17269
all,dep_hour_share_education_5,0.003496911061895326,0.001188721285,0.23081897768953258,17269
all,dep_hour_share_education_6,0.17110618953257956,0.06624452555,10.486166398257955,17269
all,dep_hour_share_education_7,0.46391887166336404,0.617002642,-15.308377033663595,17269
all,dep_hour_share_education_8,0.12021447721179625,0.1259639598,-0.5749482588203749,17269
all,dep_hour_share_education_9,0.03645180090919688,0.03593981114,0.05119897691968772,17269
all,dep_hour_share_escort_10,0.016936990604099537,0.01565574758,0.12812430240995362,17269
all,dep_hour_share_escort_11,0.03299396171238255,0.03004725867,0.2946703042382551,17269
all,dep_hour_share_escort_12,0.06023394979827246,0.0528680563,0.7365893498272457,17269
all,dep_hour_share_escort_13,0.07078064498659663,0.08932804703,-1.854740204340337,17269
all,dep_hour_share_escort_14,0.13566515935122256,0.115349183,2.0315976351222567,17269
all,dep_hour_share_escort_15,0.12229563239554846,0.1244621437,-0.21665113044515433,17269
all,dep_hour_share_escort_16,0.07928298719233165,0.05920440843,2.0078578762331647,17269
all,dep_hour_share_escort_17,0.05625355392488695,0.05249078204,0.3762771884886946,17269
all,dep_hour_share_escort_18,0.0425387885516233,0.03538729115,0.7151497401623297,17269
all,dep_hour_share_escort_19,0.01888657225636999,0.01797240353,0.09141687263699884,17269
all,dep_hour_share_escort_20,0.00810294874224906,0.005678119723,0.24248290192490596,17269
all,dep_hour_share_escort_21,0.006640762503046222,0.004239624988,0.2401137515046221,17269
all,dep_hour_share_escort_22,0.0026332891067125178,0.01415427905,-1.152098994328748,17269
all,dep_hour_share_escort_23,0.0017938858953182963,0.0,0.17938858953182962,17269
all,dep_hour_share_escort_4,0.001279412959302483,0.0006932826375,0.05861303218024831,17269
all,dep_hour_share_escort_5,0.002247434404700658,0.001337280905,0.0910153499700658,17269
